;01/02/2026;Pembelian barang persediaan di frozen food sumber sari;-;1131;462000;0
;01/02/2026;Pembelian barang persediaan di frozen food sumber sari;-;1111;0;462000
;01/02/2026;Pembelian barang persediaan di yubar;-;1131;1190000;0
;01/02/2026;Pembelian barang persediaan di yubar;-;1111;0;1190000
;01/02/2026;Parkir di topaz;-;5191;3000;0
;01/02/2026;Parkir di topaz;-;1111;0;3000
;01/02/2026;Parkir di depo pelita;-;5191;3000;0
;01/02/2026;Parkir di depo pelita;-;1111;0;3000
;01/02/2026;Pelunasan hutang tepung ke hagoz (pembelian 25/01/2026);-;2111;800000;0
;01/02/2026;Pelunasan hutang tepung ke hagoz (pembelian 25/01/2026);-;1112;0;800000
;02/02/2026;Pengiriman SPPG Kutabanjarnegara;-;5111;20125000;0
;02/02/2026;Pengiriman SPPG Kutabanjarnegara;-;1131;0;20125000
;02/02/2026;Pengiriman SPPG Kutabanjarnegara;-;1121;22399050;0
;02/02/2026;Pengiriman SPPG Kutabanjarnegara;-;4111;0;22399050
;02/02/2026;Pengiriman SPPG MBS Wanayasa;-;5111;2447420;0
;02/02/2026;Pengiriman SPPG MBS Wanayasa;-;1131;0;2447420
;02/02/2026;Pengiriman SPPG MBS Wanayasa;-;1121;2617500;0
;02/02/2026;Pengiriman SPPG MBS Wanayasa;-;4111;0;2617500
;02/02/2026;Pengiriman SPPG Susukan;-;5111;4330600;0
;02/02/2026;Pengiriman SPPG Susukan;-;1131;0;4330600
;02/02/2026;Pengiriman SPPG Susukan;-;1121;4743950;0
;02/02/2026;Pengiriman SPPG Susukan;-;4111;0;4743950
;02/02/2026;Pembelian selada hidroponik 27,5 kg;-;1131;963000;0
;02/02/2026;Pembelian selada hidroponik 27,5 kg;-;2111;0;963000
;02/02/2026;Pembelian kaki naga 138 pack dari suplayer jogja;-;1131;11805000;0
;02/02/2026;Pembelian kaki naga 138 pack dari suplayer jogja;-;2111;0;11805000
;02/02/2026;Pembelian buah naga 13kg dari bu lis;-;1131;169000;0
;02/02/2026;Pembelian buah naga 13kg dari bu lis;-;2111;0;169000
;02/02/2026;Pembelian pisang ulin 2281 pcs dari bu lis;-;1131;2166950;0
;02/02/2026;Pembelian pisang ulin 2281 pcs dari bu lis;-;2111;0;2166950
;02/02/2026;Pembelian beras 1000kg dari nu lis;-;1131;13900000;0
;02/02/2026;Pembelian beras 1000kg dari nu lis;-;2111;0;13900000
;02/02/2026;Pembelian akomodasi BBM mas denny;-;5171;50000;0
;02/02/2026;Pembelian akomodasi BBM mas denny;-;2142;0;50000
;02/02/2026;Pembelian akomodasi makan mas denny;-;5171;36000;0
;02/02/2026;Pembelian akomodasi makan mas denny;-;2141;0;36000
;02/02/2026;Beban perlengkapan 1pcs nota 3ply;-;5151;5000;0
;02/02/2026;Beban perlengkapan 1pcs nota 3ply;-;1141;0;5000
;02/02/2026;Pembelian selada ke fajar okta;-;1131;962500;0
;02/02/2026;Pembelian selada ke fajar okta;-;2111;0;962500
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 22/01/2026);-;1112;7319600;0
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 22/01/2026);-;1121;0;7319600
;02/02/2026;Pembelian akomodasi makan pak sodik;-;5171;20000;0
;02/02/2026;Pembelian akomodasi makan pak sodik;-;1111;0;10000
;02/02/2026;Pembelian akomodasi makan pak sodik;-;2141;0;10000
;02/02/2026;Pembelian persediaan sayur(wortel,bw,bm,cesim,kembang kol) dari pasar uang mas denny;-;1131;2149000;0
;02/02/2026;Pembelian persediaan sayur(wortel,bw,bm,cesim,kembang kol) dari pasar uang mas denny;-;2111;0;2149000
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 25/01/2026);-;1112;6840000;0
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 25/01/2026);-;1121;0;6840000
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 26/01/2026);-;1112;5313000;0
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 26/01/2026);-;1121;0;5313000
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 27/01/2026);-;1112;5494000;0
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 27/01/2026);-;1121;0;5494000
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 28/01/2026);-;1112;12979000;0
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 28/01/2026);-;1121;0;12979000
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 29/01/2026);-;1112;5086500;0
;02/02/2026;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 29/01/2026);-;1121;0;5086500
;02/02/2026;Pembelian barang persediaan bawang merah 1kg;-;1131;40000;0
;02/02/2026;Pembelian barang persediaan bawang merah 1kg;-;2111;0;40000
;02/02/2026;Pembelian persediaan di gunung mas;-;1131;30000;0
;02/02/2026;Pembelian persediaan di gunung mas;-;1111;0;30000
;02/02/2026;Pembelian bawang putih di solikhah mart;-;1131;40000;0
;02/02/2026;Pembelian bawang putih di solikhah mart;-;1111;0;40000
;03/02/2026;Pembelian Perlengkapan carger mobil;-;1141;56000;0
;03/02/2026;Pembelian Perlengkapan carger mobil;-;2111;0;56000
;03/02/2026;Pengiriman SPPG Kutabanjarnegara;-;5111;20726909;0
;03/02/2026;Pengiriman SPPG Kutabanjarnegara;-;1131;0;20726909
;03/02/2026;Pengiriman SPPG Kutabanjarnegara;-;1121;24504750;0
;03/02/2026;Pengiriman SPPG Kutabanjarnegara;-;4111;0;24504750
;03/02/2026;Pengiriman SPPG MBS Wanayasa;-;5111;1751000;0
;03/02/2026;Pengiriman SPPG MBS Wanayasa;-;1131;0;1751000
;03/02/2026;Pengiriman SPPG MBS Wanayasa;-;1121;1755500;0
;03/02/2026;Pengiriman SPPG MBS Wanayasa;-;4111;0;1755500
;03/02/2026;Pelunasan piutang SPPG Susukan;-;1112;20470436;0
;03/02/2026;Pelunasan piutang SPPG Susukan;-;1121;0;20470436
;03/02/2026;Transfer pembayaran piutang dua kali SPPG Susukan;-;1112;6196000;0
;03/02/2026;Transfer pembayaran piutang dua kali SPPG Susukan;-;2151;0;6196000
;03/02/2026;Pembelian ayam potong sayap di restu jaya;-;1131;8610000;0
;03/02/2026;Pembelian ayam potong sayap di restu jaya;-;2111;0;8610000
;03/02/2026;Pembelian edamame di citra sayur;-;1131;1440000;0
;03/02/2026;Pembelian edamame di citra sayur;-;2111;0;1440000
;03/02/2026;Pembelian buah anggur 85kg ke bu lis;-;1131;4165000;0
;03/02/2026;Pembelian buah anggur 85kg ke bu lis;-;2111;0;4165000
;03/02/2026;Pembelian tepung hagos 35kg;-;1131;560000;0
;03/02/2026;Pembelian tepung hagos 35kg;-;2111;0;560000
;03/02/2026;Pembelian selada 10kg;-;1131;250000;0
;03/02/2026;Pembelian selada 10kg;-;2111;0;250000
;03/02/2026;Reimburse akomodasi makan pak sodik;-;2141;10000;0
;03/02/2026;Reimburse akomodasi makan pak sodik;-;1111;0;10000
;03/02/2026;Pembelian barang persediaan sayur (kol ungu,kol putih,b.w,wortel,selada tanah) dipasar;-;1131;1620000;0
;03/02/2026;Pembelian barang persediaan sayur (kol ungu,kol putih,b.w,wortel,selada tanah) dipasar;-;2111;0;1620000
;03/02/2026;Pembayaran beras pandanarum ke lazismu lewat scs + admin;-;2151;26400000;0
;03/02/2026;Pembayaran beras pandanarum ke lazismu lewat scs + admin;-;5221;2500;0
;03/02/2026;Pembayaran beras pandanarum ke lazismu lewat scs + admin;-;1112;0;26402500
;03/02/2026;Pembayaran gaji diki setiawan bulan januari;-;2121;940000;0
;03/02/2026;Pembayaran gaji diki setiawan bulan januari;-;1112;0;940000
;03/02/2026;Pembayaran gaji triana sukmawati bulan januari;-;2121;1003000;0
;03/02/2026;Pembayaran gaji triana sukmawati bulan januari;-;1112;0;1003000
;03/02/2026;Pembayaran gaji ruhma bulan januari;-;2121;2148744;0
;03/02/2026;Pembayaran gaji ruhma bulan januari;-;5221;2500;0
;03/02/2026;Pembayaran gaji ruhma bulan januari;-;1112;0;2151244
;03/02/2026;Pembayaran gaji pak sodik bulan januari;-;2121;2148744;0
;03/02/2026;Pembayaran gaji pak sodik bulan januari;-;1112;0;2148744
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 29/01/2026);-;1112;19488750;0
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 29/01/2026);-;1121;0;19488750
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 29/01/2026);-;1112;18156750;0
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 29/01/2026);-;1121;0;18156750
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 21/01/2026);-;1112;18000;0
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 21/01/2026);-;1121;0;18000
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 28/01/2026);-;1112;22524350;0
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 28/01/2026);-;1121;0;22524350
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 27/01/2026);-;1112;28626100;0
;03/02/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 27/01/2026);-;1121;0;28626100
;03/02/2026;Pelunasan utang roti ke bu sri (pembelian 18 &21 januari );-;2111;615000;0
;03/02/2026;Pelunasan utang roti ke bu sri (pembelian 18 &21 januari );-;5221;2500;0
;03/02/2026;Pelunasan utang roti ke bu sri (pembelian 18 &21 januari );-;1112;0;617500
;03/02/2026;Pelunasan utang keripik tempe ke bu fitri (pembelian 28/01/2026);-;2111;1330000;0
;03/02/2026;Pelunasan utang keripik tempe ke bu fitri (pembelian 28/01/2026);-;5221;2500;0
;03/02/2026;Pelunasan utang keripik tempe ke bu fitri (pembelian 28/01/2026);-;1112;0;1332500
;03/02/2026;Pelunasan utang bola daging ke CV mas brengozz;-;2111;8075000;0
;03/02/2026;Pelunasan utang bola daging ke CV mas brengozz;-;5221;2500;0
;03/02/2026;Pelunasan utang bola daging ke CV mas brengozz;-;1112;0;8077500
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 11/01/2026);-;1112;4645500;0
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 11/01/2026);-;1121;0;4645500
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 12/01/2026);-;1112;1482000;0
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 12/01/2026);-;1121;0;1482000
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 25/01/2026);-;1112;20470436;0
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 25/01/2026);-;1121;0;20470436
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 14/01/2026);-;1112;7255000;0
;03/02/2026;Pelunasan piutang SPPG Susukan (pengiriman 14/01/2026);-;1121;0;7255000
;03/02/2026;Pembelian barang persediaan maestro mayonaise yu bar frozen;-;1131;300000;0
;03/02/2026;Pembelian barang persediaan maestro mayonaise yu bar frozen;-;1111;0;300000
;03/02/2026;Pembelian barang persediaan  dayinta frozen food;-;1131;160000;0
;03/02/2026;Pembelian barang persediaan  dayinta frozen food;-;1111;0;160000
;03/02/2026;Pembelian barang persediaan di warung buntil;-;1131;793500;0
;03/02/2026;Pembelian barang persediaan di warung buntil;-;1111;0;793500
;03/02/2026;Kas bon pembelian BBM;-;1122;150000;0
;03/02/2026;Kas bon pembelian BBM;-;1111;0;150000
;04/02/2026;Pelunasan kas bon pembelian BBM;-;1111;150000;0
;04/02/2026;Pelunasan kas bon pembelian BBM;-;1122;0;150000
;04/02/2026;Pembelian BBM;-;5172;150000;0
;04/02/2026;Pembelian BBM;-;1111;0;150000
;04/02/2026;Pembelian perlengkapan cctv;-;1141;669446;0
;04/02/2026;Pembelian perlengkapan cctv;-;2111;0;669446
;04/02/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 04/01/2026);-;5111;17706976;0
;04/02/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 04/01/2026);-;1131;0;17706976
;04/02/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 04/01/2026);-;1121;20916570;0
;04/02/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 04/01/2026);-;4111;0;20916570
;04/02/2026;Pengiriman SPPG MBS Wanayasa (pemesanan 04/01/2026);-;5111;2709000;0
;04/02/2026;Pengiriman SPPG MBS Wanayasa (pemesanan 04/01/2026);-;1131;0;2709000
;04/02/2026;Pengiriman SPPG MBS Wanayasa (pemesanan 04/01/2026);-;1121;2913000;0
;04/02/2026;Pengiriman SPPG MBS Wanayasa (pemesanan 04/01/2026);-;4111;0;2913000
;04/02/2026;Kas bon pak sodik;-;1121;3500000;0
;04/02/2026;Kas bon pak sodik;-;1112;0;3500000
;04/02/2026;Pelunasan kas bon pak sodik;-;1111;3500000;0
;04/02/2026;Pelunasan kas bon pak sodik;-;1121;0;3500000
;04/02/2026;Pembelian BBM;-;5172;200000;0
;04/02/2026;Pembelian BBM;-;1111;0;200000
;04/02/2026;Pembelian barang persediaan ultramilk fullcream 250ml 2karton;-;1131;2983200;0
;04/02/2026;Pembelian barang persediaan ultramilk fullcream 250ml 2karton;-;1111;0;2983200
;04/02/2026;Parkir di rita pwt;-;5191;6000;0
;04/02/2026;Parkir di rita pwt;-;1111;0;6000
;04/02/2026;Kas bon mas diki;-;1121;400000;0
;04/02/2026;Kas bon mas diki;-;1111;0;400000
;04/02/2026;Pelunasan kas bon mas diki;-;1111;400000;0
;04/02/2026;Pelunasan kas bon mas diki;-;1121;0;400000
;04/02/2026;Parkir di gayam dan pasar;-;5191;6000;0
;04/02/2026;Parkir di gayam dan pasar;-;1111;0;6000
;04/02/2026;Pembelian barang persediaan di gunung mas;-;1131;243000;0
;04/02/2026;Pembelian barang persediaan di gunung mas;-;1111;0;243000
;04/02/2026;Pembelian barang persediaan di toko alzahra;-;1131;116000;0
;04/02/2026;Pembelian barang persediaan di toko alzahra;-;1111;0;116000
;04/02/2026;Beban perlengkapan bolpoint 1 pack;-;5151;23000;0
;04/02/2026;Beban perlengkapan bolpoint 1 pack;-;1141;0;23000
;04/02/2026;Pembelian barang persediaan sayur;-;1131;8869000;0
;04/02/2026;Pembelian barang persediaan sayur;-;1112;0;8869000
;04/02/2026;Pembayaran utang barang persediaan sayur;-;2111;8869000;0
;04/02/2026;Pembayaran utang barang persediaan sayur;-;1112;0;8869000
;04/02/2026;Pembelian barang dagang sayur di rini sayur;-;1131;244000;0
;04/02/2026;Pembelian barang dagang sayur di rini sayur;-;2111;0;244000
;04/02/2026;Pembelian 100 karton minyak sania 2L ke bu lis;-;1131;23700000;0
;04/02/2026;Pembelian 100 karton minyak sania 2L ke bu lis;-;2111;0;23700000
;04/02/2026;Pembelian barang persediaan jinten di topaz gayam;-;1131;62300;0
;04/02/2026;Pembelian barang persediaan jinten di topaz gayam;-;1111;0;62300
;04/02/2026;Pelunasan hutang dan pembelian sayur;-;1131;1109000;0
;04/02/2026;Pelunasan hutang dan pembelian sayur;-;2111;244000;0
;04/02/2026;Pelunasan hutang dan pembelian sayur;-;1112;0;1353000
;04/02/2026;Reimburse pembelian akomodasi rapat dan duplikat kuci ke mas denny (28 januari);-;2141;165000;0
;04/02/2026;Reimburse pembelian akomodasi rapat dan duplikat kuci ke mas denny (28 januari);-;1111;0;165000
;04/02/2026;Pembelian sayur (baso,wortel,bm,salam,laos,sereh,d.jeruk,jahe) di rini sayur;-;1131;7249000;0
;04/02/2026;Pembelian sayur (baso,wortel,bm,salam,laos,sereh,d.jeruk,jahe) di rini sayur;-;2111;0;7249000
;04/02/2026;Pembelian sayur (c.kriting, gula jawa, kobis) di rini sayur;-;1131;244000;0
;04/02/2026;Pembelian sayur (c.kriting, gula jawa, kobis) di rini sayur;-;2111;0;244000
;04/02/2026;Pembelian daun pisang;-;1131;365000;0
;04/02/2026;Pembelian daun pisang;-;2111;0;365000
;04/02/2026;Pembelian roti keju 317 ke bu lis;-;1131;760000;0
;04/02/2026;Pembelian roti keju 317 ke bu lis;-;2111;0;760000
;04/02/2026;Pembelian pisang ulin ke bu lis;-;1131;2116950;0
;04/02/2026;Pembelian pisang ulin ke bu lis;-;2111;0;2116950
;04/02/2026;Kas bon belanja persediaan;-;1121;200000;0
;04/02/2026;Kas bon belanja persediaan;-;1111;0;200000
;05/02/2026;Pelunasan kas bon belanja persediaan;-;1111;200000;0
;05/02/2026;Pelunasan kas bon belanja persediaan;-;1121;0;200000
;05/02/2026;Pembelian bawang merah dan bawang putih;-;1131;160000;0
;05/02/2026;Pembelian bawang merah dan bawang putih;-;1111;0;160000
;05/02/2026;Akomodasi makan pak sodik;-;5171;45000;0
;05/02/2026;Akomodasi makan pak sodik;-;1111;0;40000
;05/02/2026;Akomodasi makan pak sodik;-;2141;0;5000
;05/02/2026;Reimburse dari akomodasi makan pak sodik;-;2141;5000;0
;05/02/2026;Reimburse dari akomodasi makan pak sodik;-;1111;0;5000
;05/02/2026;Pembelian roti pisang 1371 dari bu lis;-;1131;3290400;0
;06/02/2026;Pembelian roti pisang 1371 dari bu lis;-;2111;0;3290400
;05/02/2026;Pembelian buah kelengkeng (95kg) dan semangka (175kg) dari bu lis;-;1131;6620000;0
;05/02/2026;Pembelian buah kelengkeng (95kg) dan semangka (175kg) dari bu lis;-;2111;0;6620000
;05/02/2026;Pelunasan utang beras SPPG Susukan dan SPPG Merden (pembelian 22&26 januari);-;2111;14175000;0
;05/02/2026;Pelunasan utang beras SPPG Susukan dan SPPG Merden (pembelian 22&26 januari);-;5221;2500;0
;05/02/2026;Pelunasan utang beras SPPG Susukan dan SPPG Merden (pembelian 22&26 januari);-;1112;0;14177500
;05/02/2026;Pelunasan piutang mas hanang (transaksi tgl 28/01/2026);-;1112;3000000;0
;05/02/2026;Pelunasan piutang mas hanang (transaksi tgl 28/01/2026);-;1124;0;3000000
;05/02/2026;Pembelian 1 papan tempe di sulihkah;-;1131;7000;0
;05/02/2026;Pembelian 1 papan tempe di sulihkah;-;1111;0;7000
;05/02/2026;pembelian kecap sedap 700 gr di delima mart;-;1131;101000;0
;05/02/2026;pembelian kecap sedap 700 gr di delima mart;-;1111;0;101000
;05/02/2026;Pembelian buah rambutan 96,5 di ude berkah buah;-;1131;1254500;0
;05/02/2026;Pembelian buah rambutan 96,5 di ude berkah buah;-;1112;0;1254500
;05/02/2026;Parkir toko buah;-;5191;5000;0
;05/02/2026;Parkir toko buah;-;1111;0;5000
;05/02/2026;Pembelian rambutan binjai 1 kg sample;-;5171;13000;0
;05/02/2026;Pembelian rambutan binjai 1 kg sample;-;1111;0;13000
;05/02/2026;Penjualan sarung tangan bestaf;-;5111;7500;0
;05/02/2026;Penjualan sarung tangan bestaf;-;1131;0;7500
;05/02/2026;Penjualan sarung tangan bestaf;-;1111;8000;0
;05/02/2026;Penjualan sarung tangan bestaf;-;4111;0;8000
;05/02/2026;Pembelian perlengkapan 2 pcs display book & 1 pak bolpoint di ria;-;1141;59000;0
;05/02/2026;Pembelian perlengkapan 2 pcs display book & 1 pak bolpoint di ria;-;1111;0;59000
;05/02/2026;Pembelian telur asin dg qty 2.290 di telasin bos;-;1131;6562000;0
;05/02/2026;Pembelian telur asin dg qty 2.290 di telasin bos;-;2111;0;6562000
;05/02/2026;Kas bon belanja persediaan;-;1121;3000000;0
;05/02/2026;Kas bon belanja persediaan;-;1112;0;3000000
;05/02/2026;Pelunasan kas bon belanja persediaan;-;1111;3000000;0
;05/02/2026;Pelunasan kas bon belanja persediaan;-;1121;0;3000000
;05/02/2026;Pembelian barang persediaan di indogrosir;-;1131;2551200;0
;05/02/2026;Pembelian barang persediaan di indogrosir;-;1111;0;2551200
;05/02/2026;Pembelian desaku marinasi 24pcs di rita pasar raya;-;1131;274900;0
;05/02/2026;Pembelian desaku marinasi 24pcs di rita pasar raya;-;1111;0;274900
;05/02/2026;Pembelian BBM;-;5172;200000;0
;05/02/2026;Pembelian BBM;-;2142;0;44100
;05/02/2026;Pembelian BBM;-;1111;0;155900
;05/02/2026;reimburse pembelian bbm ke pak sodik;-;2142;44100;0
;05/02/2026;reimburse pembelian bbm ke pak sodik;-;1111;0;44100
;05/02/2026;Parkir di rita supermall;-;5191;15000;0
;05/02/2026;Parkir di rita supermall;-;1111;0;15000
;05/02/2026;parkir di P&D aroma;-;5191;3000;0
;05/02/2026;parkir di P&D aroma;-;1111;0;3000
;05/02/2026;Pembelian barang persediaan sayur di rini sayur;-;1131;1109000;0
;05/02/2026;pembelian barang persediaan sayur di rini sayur;-;1112;0;1109000
;05/02/2026;Pembelian tempe 230 pcs;-;1131;598000;0
;05/02/2026;Pembelian tempe 230 pcs;-;2111;0;598000
;05/02/2026;Pembelian wortel 40kg;-;1131;435000;0
;05/02/2026;Pembelian wortel 40kg;-;2111;0;435000
;05/02/2026;Pembelian bawang putih kating;-;1131;0;0
;05/02/2026;Pembelian bawang putih kating;-;2111;0;0
;05/02/2026;Pengiriman SPPG MBS Wanayasa;-;5111;4852800;0
;05/02/2026;Pengiriman SPPG MBS Wanayasa;-;1131;0;4852800
;05/02/2026;Pengiriman SPPG MBS Wanayasa;-;1121;5096000;0
;05/02/2026;Pengiriman SPPG MBS Wanayasa;-;4111;0;5096000
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;5111;18957900;0
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;1131;0;18957900
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;1121;21399350;0
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;4111;0;21399350
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;5111;10598210;0
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;1131;0;10598210
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;1121;11130950;0
;05/02/2026;Pengiriman SPPG kutabanjarnegara;-;4111;0;11130950
;05/02/2026;Akomodasi makan pak sodik;-;2141;4000;0
;05/02/2026;Akomodasi makan pak sodik;-;1111;0;4000
;06/02/2026;Kas keluar dari kas rekening ke kas harian;-;1111;600000;0
;06/02/2026;Kas keluar dari kas rekening ke kas harian;-;1112;0;600000
;06/02/2026;Kas bon belanja persediaan;-;1121;9000000;0
;06/02/2026;Kas bon belanja persediaan;-;1112;0;9000000
;06/02/2026;Pelunasan kas bon belanja persediaan;-;1111;9000000;0
;06/02/2026;Pelunasan kas bon belanja persediaan;-;1121;0;9000000
;06/02/2026;Akomodasi las dan baud;-;5171;112000;0
;06/02/2026;Akomodasi las dan baud;-;1111;0;112000
;06/02/2026;Akomodasi rokok,jajan,makan;-;5171;50000;0
;06/02/2026;Akomodasi rokok,jajan,makan;-;1111;0;50000
;06/02/2026;Pembelian beras 500 kg;-;1131;6750000;0
;06/02/2026;Pembelian beras 500 kg;-;2111;0;6750000
;07/02/2026;Pembelian perlengkapan isi ulang stella;-;1141;31700;0
;07/02/2026;Pembelian perlengkapan isi ulang stella;-;1111;0;31700
;07/02/2026;Akomodasi makan pak agus;-;5171;8000;0
;07/02/2026;Akomodasi makan pak agus;-;1111;0;8000
;07/02/2026;Parkir tamkot;-;5191;2000;0
;07/02/2026;Parkir tamkot;-;1111;0;2000
;07/02/2026;service & ganti oli grand max;-;5161;315000;0
;07/02/2026;service & ganti oli grand max;-;1111;0;315000
