11/11/2025;Pembelian persediaan SPPG Merden;-;1131;4625000;0;;;; 3.000 
11/11/2025;Pembelian persediaan SPPG Merden;-;2111;0;4625000;;;;
11/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;5111;17730800;0;;; 100.000 ;
11/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;1131;0;17730800;;;; 100.000 
11/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;1121;19547000;0;;;;
11/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;4111;0;19547000;;; 1.000.000 ;
11/11/2025;Pengiriman SPPG Merden (pemesanan 10/11);-;5111;10239000;0;;;; 1.000.000 
11/11/2025;Pengiriman SPPG Merden (pemesanan 10/11);-;1131;0;10239000;;;;
11/11/2025;Pengiriman SPPG Merden (pemesanan 10/11);-;1121;13051000;0;;; 5.160.000 ;
11/11/2025;Pengiriman SPPG Merden (pemesanan 10/11);-;4111;0;13051000;;;; 5.160.000 
11/11/2025;Pengiriman SPPG Susukan (pemesanan 11/11);-;5111;2318400;0;;;;
11/11/2025;Pengiriman SPPG Susukan (pemesanan 11/11);-;1131;0;2318400;;; 5.780.000 ;
11/11/2025;Pengiriman SPPG Susukan (pemesanan 11/11);-;1121;2495000;0;;;; 5.780.000 
11/11/2025;Pengiriman SPPG Susukan (pemesanan 11/11);-;4111;0;2495000;;;;
11/11/2025;Penjualan 1 kg telur ke Pak Galih;-;5111;26500;0;;; 17.730.800 ;
11/11/2025;Penjualan 1 kg telur ke Pak Galih;-;1131;0;26500;;;; 17.730.800 
11/11/2025;Penjualan 1 kg telur ke Pak Galih;-;1121;29500;0;;;;
11/11/2025;Penjualan 1 kg telur ke Pak Galih;-;4111;0;29500;;; 19.547.000 ;
11/11/2025;Penukaran 1 pcs gula pasir pecah SPPG Susukan;-;5311;17500;0;;;; 19.547.000 
11/11/2025;Penukaran 1 pcs gula pasir pecah SPPG Susukan;-;5111;0;17500;;;;
11/11/2025;Penukaran 1 pcs gula pasir pecah SPPG Susukan;-;5111;17500;0;;; 100.600 ;
11/11/2025;Penukaran 1 pcs gula pasir pecah SPPG Susukan;-;1131;0;17500;;;; 100.600 
12/11/2025;Kas bon akomodasi makan pengiriman;-;1123;50000;0;;;;
12/11/2025;Kas bon akomodasi makan pengiriman;-;1111;0;50000;;; 100.600 ;
12/11/2025;Kas masuk untuk belanja persediaan;-;1111;1000000;0;;;; 100.600 
12/11/2025;Kas masuk untuk belanja persediaan;-;2111;0;1000000;;;;
12/11/2025;Parkir di Depo Pelita;-;5191;4000;0;;; 51.500 ;
12/11/2025;Parkir di Depo Pelita;-;1111;0;4000;;;; 51.500 
12/11/2025;Pelunasan kas bon BBM pengiriman (11/11);-;1111;150000;0;;;;
12/11/2025;Pelunasan kas bon BBM pengiriman (11/11);-;1123;0;150000;;; 23.492.000 ;
12/11/2025;Pelunasan kas bon akomodasi makan pengiriman (12/11);-;1111;50000;0;;;; 23.492.000 
12/11/2025;Pelunasan kas bon akomodasi makan pengiriman (12/11);-;1123;0;50000;;;;
12/11/2025;Pelunasan piutang penjualan 1 kg telur ke Pak Galih;-;1111;29500;0;;; 10.000.000 ;
12/11/2025;Pelunasan piutang penjualan 1 kg telur ke Pak Galih;-;1121;0;29500;;; 6.500 ;
12/11/2025;Pelunasan utang kas masuk untuk belanja persediaan ke Mas Denny;-;2111;1000000;0;;;; 10.006.500 
12/11/2025;Pelunasan utang kas masuk untuk belanja persediaan ke Mas Denny;-;5221;2500;0;;;;
12/11/2025;Pelunasan utang kas masuk untuk belanja persediaan ke Mas Denny;-;1111;0;1002500;;; 1.032.000 ;
12/11/2025;Pembelian 14.990 g kecap bango, 1 kg tepung tapioka, dan 6 pcs garam;-;1131;517700;0;;;; 1.032.000 
12/11/2025;Pembelian 14.990 g kecap bango, 1 kg tepung tapioka, dan 6 pcs garam;-;1111;0;517700;;;;
12/11/2025;Pembelian ATK;-;1141;160500;0;;; 9.275.000 ;
12/11/2025;Pembelian ATK;-;1111;0;160500;;;; 9.275.000 
12/11/2025;Pembelian BBM pengiriman SPPG Merden dan SPPG Susukan (11/11);-;5171;150000;0;;;;
12/11/2025;Pembelian BBM pengiriman SPPG Merden dan SPPG Susukan (11/11);-;1111;0;150000;;; 5.715.000 ;
12/11/2025;Pembelian akomodasi makan pengiriman SPPG MBS Wanayasa;-;5171;32000;0;;;; 5.715.000 
12/11/2025;Pembelian akomodasi makan pengiriman SPPG MBS Wanayasa;-;1111;0;32000;;;;
12/11/2025;Pembelian akomodasi makan pengiriman SPPG Merden;-;5171;18000;0;;; 5.520.000 ;
12/11/2025;Pembelian akomodasi makan pengiriman SPPG Merden;-;1111;0;18000;;;; 5.520.000 
12/11/2025;Pembelian akomodasi minum;-;5171;5500;0;;;;
12/11/2025;Pembelian akomodasi minum;-;1111;0;5500;;; 1.000.000 ;
12/11/2025;Pembelian peralatan dan perlengkapan gudang;-;1141;315400;0;;;; 1.000.000 
12/11/2025;Pembelian peralatan dan perlengkapan gudang;-;1211;336500;0;;;;
12/11/2025;Pembelian peralatan dan perlengkapan gudang;-;1111;0;651900;;; 657.500 ;
12/11/2025;Pembelian perlengkapan gudang;-;1141;190000;0;;;; 657.500 
12/11/2025;Pembelian perlengkapan gudang;-;1111;0;190000;;;;
12/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;1131;13688400;0;;; 4.900.200 ;
12/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;2111;0;13688400;;; 373.608 ;
12/11/2025;Pembelian persediaan SPPG Susukan;-;1131;4872500;0;;; 2.500 ;
12/11/2025;Pembelian persediaan SPPG Susukan;-;2111;0;4872500;;;; 5.276.308 
12/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;5111;28010500;0;;;;
12/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;1131;0;28010500;;; 4.625.000 ;
12/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;1121;35818800;0;;;; 4.625.000 
12/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 10/11);-;4111;0;35818800;;;;
12/11/2025;Pengiriman SPPG Merden (pemesanan 12/11);-;5111;7567500;0;;; 10.239.000 ;
12/11/2025;Pengiriman SPPG Merden (pemesanan 12/11);-;1131;0;7567500;;;; 10.239.000 
12/11/2025;Pengiriman SPPG Merden (pemesanan 12/11);-;1121;9964120;0;;;;
12/11/2025;Pengiriman SPPG Merden (pemesanan 12/11);-;4111;0;9964120;;; 13.051.000 ;
12/11/2025;Pengiriman SPPG Susukan (pemesanan 12/11);-;5111;4872500;0;;;; 13.051.000 
12/11/2025;Pengiriman SPPG Susukan (pemesanan 12/11);-;1131;0;4872500;;;;
12/11/2025;Pengiriman SPPG Susukan (pemesanan 12/11);-;1121;5689000;0;;; 2.318.400 ;
12/11/2025;Pengiriman SPPG Susukan (pemesanan 12/11);-;4111;0;5689000;;;; 2.318.400 
12/11/2025;Penukaran 2 kg telur pecah SPPG MBS Wanayasa;-;5311;51600;0;;;;
12/11/2025;Penukaran 2 kg telur pecah SPPG MBS Wanayasa;-;5111;0;51600;;; 2.495.000 ;
12/11/2025;Penukaran 2 kg telur pecah SPPG MBS Wanayasa;-;5111;53000;0;;;; 2.495.000 
12/11/2025;Penukaran 2 kg telur pecah SPPG MBS Wanayasa;-;1131;0;53000;;;;
13/11/2025;Kas bon akomodasi makan pengiriman;-;1123;50000;0;;; 150.000 ;
13/11/2025;Kas bon akomodasi makan pengiriman;-;1111;0;50000;;;; 150.000 
13/11/2025;Pelunasan kas bon akomodasi makan pengiriman (13/11);-;1111;50000;0;;;;
13/11/2025;Pelunasan kas bon akomodasi makan pengiriman (13/11);-;1123;0;50000;;; 17.500 ;
13/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 10/11);-;1112;9330000;0;;;; 17.500 
13/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 10/11);-;1121;0;9330000;;;;
13/11/2025;Pelunasan utang kas masuk pembukaan rekening PT SCS ke Pak Anwar;-;2111;1000000;0;;; 17.500 ;
13/11/2025;Pelunasan utang kas masuk pembukaan rekening PT SCS ke Pak Anwar;-;5221;6500;0;;;; 17.500 
13/11/2025;Pelunasan utang kas masuk pembukaan rekening PT SCS ke Pak Anwar;-;1112;0;1006500;;;;
13/11/2025;Pelunasan utang pembelian 500 kg beras SPPG Susukan (pembelian 10/11);-;2111;6750000;0;;; 17.500 ;
13/11/2025;Pelunasan utang pembelian 500 kg beras SPPG Susukan (pembelian 10/11);-;1112;0;6750000;;;; 17.500 
13/11/2025;Pembelian 200 kg telur tadus;-;1131;5180000;0;;;;
13/11/2025;Pembelian 200 kg telur tadus;-;2111;0;5180000;;; 74.000 ;
13/11/2025;Pembelian 65 kg kacang panjang SPPG MBS Wanayasa;-;1131;910000;0;;;; 74.000 
13/11/2025;Pembelian 65 kg kacang panjang SPPG MBS Wanayasa;-;2111;0;910000;;;;
13/11/2025;Pembelian akomodasi makan pengiriman SPPG Susukan;-;5171;30000;0;;; 26.500 ;
13/11/2025;Pembelian akomodasi makan pengiriman SPPG Susukan;-;1111;0;30000;;;; 26.500 
13/11/2025;Pembelian persediaan SPPG Susukan;-;1131;2528000;0;;;;
13/11/2025;Pembelian persediaan SPPG Susukan;-;2111;0;2528000;;; 29.500 ;
13/11/2025;Pengiriman 65 kg kacang panjang SPPG MBS Wanayasa (pemesanan 10/11);-;5111;910000;0;;;; 29.500 
13/11/2025;Pengiriman 65 kg kacang panjang SPPG MBS Wanayasa (pemesanan 10/11);-;1131;0;910000;;;;
13/11/2025;Pengiriman 65 kg kacang panjang SPPG MBS Wanayasa (pemesanan 10/11);-;1121;1040000;0;;; 150.000 ;
13/11/2025;Pengiriman 65 kg kacang panjang SPPG MBS Wanayasa (pemesanan 10/11);-;4111;0;1040000;;;; 150.000 
13/11/2025;Pengiriman SPPG Susukan (pemesanan 13/11);-;5111;6528000;0;;;;
13/11/2025;Pengiriman SPPG Susukan (pemesanan 13/11);-;1131;0;6528000;;; 150.000 ;
13/11/2025;Pengiriman SPPG Susukan (pemesanan 13/11);-;1121;7667650;0;;;; 150.000 
13/11/2025;Pengiriman SPPG Susukan (pemesanan 13/11);-;4111;0;7667650;;;;
14/11/2025;8 kg persediaan semangka busuk;-;5311;64000;0;;; 1.000.000 ;
14/11/2025;8 kg persediaan semangka busuk;-;1131;0;64000;;; 2.500 ;
14/11/2025;Pelunasan piutang SPPG Merden (pengiriman 11/11);-;1112;13051000;0;;;; 1.002.500 
14/11/2025;Pelunasan piutang SPPG Merden (pengiriman 11/11);-;1121;0;13051000;;;;
14/11/2025;Pelunasan utang kas masuk untuk belanja persediaan ke Mas Denny;-;2111;1000000;0;;; 13.688.400 ;
14/11/2025;Pelunasan utang kas masuk untuk belanja persediaan ke Mas Denny;-;5221;2500;0;;;; 13.688.400 
14/11/2025;Pelunasan utang kas masuk untuk belanja persediaan ke Mas Denny;-;1111;0;1002500;;;;
14/11/2025;Pelunasan utang pembelian persediaan ke Berkah Saputra (pembelian 11/11);-;2111;5715000;0;;; 28.010.500 ;
14/11/2025;Pelunasan utang pembelian persediaan ke Berkah Saputra (pembelian 11/11);-;1112;0;5715000;;;; 28.010.500 
14/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11);-;2111;4686300;0;;;;
14/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11);-;5221;2500;0;;; 35.818.800 ;
14/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11);-;1112;0;4688800;;;; 35.818.800 
14/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 14/11);-;5111;89000;0;;;;
14/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 14/11);-;1131;0;89000;;; 50.000 ;
14/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 14/11);-;1121;104000;0;;;; 50.000 
14/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 14/11);-;4111;0;104000;;;;
14/11/2025;Penjualan 3,6 kg semangka acara bazar;-;5111;28800;0;;; 51.600 ;
14/11/2025;Penjualan 3,6 kg semangka acara bazar;-;1131;0;28800;;;; 51.600 
14/11/2025;Penjualan 3,6 kg semangka acara bazar;-;1111;32500;0;;;;
14/11/2025;Penjualan 3,6 kg semangka acara bazar;-;4111;0;32500;;; 53.000 ;
15/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 12/11);-;1112;5689000;0;;;; 53.000 
15/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 12/11);-;1121;0;5689000;;;;
15/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 13/11);-;1112;7667650;0;;; 1.000.000 ;
15/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 13/11);-;1121;0;7667650;;;; 1.000.000 
15/11/2025;Pelunasan utang pembelian del monte saus BBQ ke Mas Dandi;-;2111;650000;0;;;;
15/11/2025;Pelunasan utang pembelian del monte saus BBQ ke Mas Dandi;-;1111;0;650000;;; 160.500 ;
15/11/2025;Pelunasan utang pembelian jeruk dan semangka (pembelian 11/11);-;2111;5520000;0;;;; 160.500 
15/11/2025;Pelunasan utang pembelian jeruk dan semangka (pembelian 11/11);-;1112;0;5520000;;;;
15/11/2025;Pelunasan utang pembelian melon dan timun (pembelian 9/11);-;2111;2255000;0;;; 517.700 ;
15/11/2025;Pelunasan utang pembelian melon dan timun (pembelian 9/11);-;1112;0;2255000;;;; 517.700 
15/11/2025;Pembelian 20 del monte saus BBQ 1 kg di Gunung Mas;-;1131;650000;0;;;;
15/11/2025;Pembelian 20 del monte saus BBQ 1 kg di Gunung Mas;-;2111;0;650000;;; 315.400 ;
15/11/2025;Pembelian rak penyimpanan gudang di shopee;-;1211;517300;0;;; 336.500 ;
15/11/2025;Pembelian rak penyimpanan gudang di shopee;-;1111;0;517300;;;; 651.900 
15/11/2025;Penjualan 0,5 kg telur acara bazar;-;5111;13250;0;;;;
15/11/2025;Penjualan 0,5 kg telur acara bazar;-;1131;0;13250;;; 5.500 ;
15/11/2025;Penjualan 0,5 kg telur acara bazar;-;1111;14800;0;;;; 5.500 
15/11/2025;Penjualan 0,5 kg telur acara bazar;-;4111;0;14800;;;;
15/11/2025;Penjualan 1 kg telur, 13 kg beras, dan 1 pcs minyak goreng acara bazar;-;5111;247300;0;;; 4.000 ;
15/11/2025;Penjualan 1 kg telur, 13 kg beras, dan 1 pcs minyak goreng acara bazar;-;1131;0;247300;;;; 4.000 
15/11/2025;Penjualan 1 kg telur, 13 kg beras, dan 1 pcs minyak goreng acara bazar;-;1111;262400;0;;;;
15/11/2025;Penjualan 1 kg telur, 13 kg beras, dan 1 pcs minyak goreng acara bazar;-;4111;0;262400;;; 190.000 ;
15/11/2025;Penjualan 13 kg semangka acara bazar;-;5111;104000;0;;;; 190.000 
15/11/2025;Penjualan 13 kg semangka acara bazar;-;1131;0;104000;;;;
15/11/2025;Penjualan 13 kg semangka acara bazar;-;1111;117000;0;;; 7.567.500 ;
15/11/2025;Penjualan 13 kg semangka acara bazar;-;4111;0;117000;;;; 7.567.500 
